business_id,name,city,state,stars,text,date,sentiment,sentiment_score
AWnzFqIrlkLAKTc46_zmEg,Mena's Palace,New Orleans,LA,4,"For some reason this place makes me feel like I am on the set of the Wonder Years every time I eat there. The décor is busy and outdated and the food is damn good! It is a quick soulful lunch that you can finish for under $10 and in less than an hour. Always a good range of characters from businessmen, quarter workers, and tourist who aren't corny and want a decent cheap meal. You won't be ripped off here and the food will stick to your ribs and soak up your current or ever-looming hangover.",2014-05-07,POSITIVE,0.9989269375801086
b7V_5q22_eTeHlYzq1bpFw,Harbor Seafood & Oyster Bar,Kenner,LA,4,"Great for a casual night out. The grilled Catfish was OK, but I loved the Harbor potatoes. I would go back to try a few other items on their menu.",2016-01-06,POSITIVE,0.9969674944877625
LEpQUdfFKz9UlVmU1XSmcw,fat Rooster diner,Indianapolis,IN,2,"Two stars for poor service.  Our server had zero product knowledge.  I ordered the sweet potato and cauliflower steak gratin.  She gave me a blank stare and did not seem to know what the heck that was.  I had to show her the item on the menu before she caught on.  My husband ordered the classic burger.  The side choices were French fries, loaded potato salad and gremolata chips.  He asked her what was in the loaded potato salad and she couldn't get past potatoes and mayonnaise.  Duh!!!! Potatoes.  Really?  He thought he'd be pressing his luck asking about gremolata, so he got the fries.  My gratin was amazingly tasty.  His burger was good but a bit overpriced at $15 even if the fries did come in an adorable little fryer basket! 

I do not know if her lack of knowledge was her fault or a failure on the part of management to train staff, but it resulted in the tip-o-meter hitting its lower end.  I would try a few more things in spite of high prices but not if she was my server again.",2016-03-18,NEGATIVE,0.9997180104255676
8zTCu7guUenvlLeKya0AXg,Bimmerworks,West Chester,PA,5,"I've been going to Bimmerworks since 2007. Steve and his team do great work and really know BMWs. What I like about Steve is that I don't think he tries to sell me stuff I don't need (for example, the dealer told me I was a good candidate for some sort of fuel system flush...I called Steve and he said I didn't need it with my low mileage. He easily could have gone along with it and taken my money, but he didn't). Bottom line - I trust him. I 100% recommend anyone with a BMW to go to Bimmerworks for routine maintenence as well as larger repairs (unless you just enjoy paying more at a dealer).",2012-11-09,POSITIVE,0.9966037273406982
68ThEdiK0eWCEgGEmV9Tng,Southgate,Philadelphia,PA,5,"Loved this place! I came here for a senior dinner. While the menu is pretty small, I love how it's so focused on Korean fusion food. I ordered the salmon bibimbap with my rice on the side. I thought the flavors balanced perfectly. Compared to other bibimbaps I've had in the past, the one I had at Southgate wasn't too heavy on the sauce. The ingredients were also seasoned just right, so that the main star of the dish was the actual salmon. While I don't drink, I was also extremely impressed by their drink specials. Would definitely reconsider this place if I'm in the mood for awesome food in a cozy environment.",2017-12-17,POSITIVE,0.9997484087944031
TV81bpCQ6p6o4Hau5hk-zw,Hellas Restaurant,Tarpon Springs,FL,5,We had 4 different items from the menu and they were all delicious.  Michael our server was excellent.,2016-07-26,POSITIVE,0.9998658895492554
EBn3U4mpnIRLIy2lKuilRQ,Logan's Roadhouse,Nashville,TN,4,"After we couldn't get tickets to see Fast & Furious on time, we went to the bar at Logan's to kill some time before catching the next showtime. The restaurant was crowded but we got seated quickly at the bar. We ordered some beers, BBQ chicken wings (Recommended!) and french fries. I ordered a Sanza Margarita as well after seeing it was on the Happy Hour menu (Happy Hours: 3-5 pm and 8-10 pm!). For $4, I had a huge margarita, which was unexpected. The service, however, was lacking. I was sitting right across from the bartender and I had to ask him for napkins, utensils, and another beer. He didn't pay attention to his customers at all. 

I recommend coming to the bar when you want to catch a movie. The drinks are good and the happy hour menu is awesome. I've rarely seen any restaurant offer happy hour at 8-10pm. Gotta love it!


2013/#41",2013-05-28,NEGATIVE,0.9859885573387146
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,Nashville,TN,5,We were greeted by the hostess before we even entered the restaurant. The service was amazing and the food was great. We all loved it there. The coffee and atmosphere was to die for.,2016-02-01,POSITIVE,0.9998825788497925
tbzgofyYkQkz3buirsNkdQ,Salon Rouge,Cherry Hill,NJ,4,"I found Salon Rouge thanks to the fabulous Yelp.com. 

I just moved to the area and was in desperate need of a bang trim. I paid a visit to Emily so I could see again and loooooved it. The price was a little high ($12 for a bang trim), but ah well. I'm used to high prices - I just moved from LA. 

The salon is modern and fun. They carry wonderful products (Bumble and Bumble, OPI, etc.) and the staff always smiles and says hello - even if they're not your stylist.  The stylists don't push product on you after your appointment either AND you can earn salon ""bucks"" for referring friends.

Emily wound up leaving and I had no idea. I loved her. I'm particular about my bangs - judge me. ;-)

I'll definitely be back for a cut and color next year (I promised my old stylist one last appointment!)",2010-11-22,POSITIVE,0.9994828701019287
aIflpZXlmofFGelTlqgGEQ,Inchin's Bamboo Garden,Nashville,TN,5,The food was terrific and the speciality cocktails were a bit of fresh air in the midst of a hot day in Nashville.  A one of a kind with exceptional service.  A must for dinner.,2018-06-13,POSITIVE,0.9998648166656494
c-IgS6Pk6vMyax7Rbr38eA,Barbecue and Bourbon,Speedway,IN,5,"Pulled pork, pulled chicken and beef brisket was amazing! Best brisket I have ever eaten. Great selection of sides and all were fresh. Great little place.",2017-06-09,POSITIVE,0.9998461008071899
VZfc50XVwgdCecH4YbGNFg,EATS! American Grill,Tampa,FL,3,"EATS! has an extensive menu filled with all American comfort food with a gourmet kick. I gave it three stars because I have had absolutely amazing food there, and some so-so items as well. The house-made chips are a perfect example. One time they were perfection, served with a spicy dip; another time they were cold and greasy business. The cheese fries were incredible. Bacon, chili, and more of the spicy dip. The pineapple fritters had amazing ingredients....and were served a tad bit burned. I really liked the Midwest BLT (Fried green tomatoes on a sandwich, awesome.) One of my favorite sandwiches in the Tampa Bay area is the Rib and Mac. Oh. So. Good! The Fried Oreo Sundae is a decadent end to any American meal.
 EATS! also offers a pretty solid burger on Mondays for $5. You can add toppings for a little extra $. I added chili and cheese, yum! Heads up, you may not use a Groupon in conjunction with this burger offer.
I like EATS! I want to love EATS! I think if I hone my order, that'll happen.",2013-07-16,POSITIVE,0.9994169473648071
g3LweOTJlJoALtaShN4SLA,Barrel 55,Meridian,ID,4,"My husband and I were headed to Chili's, when we noticed that Barrel 55 had just opened, so we decided to give the new place a try. The interior of the restaurant has been transformed from a Mexican restaurant. It was well lit, and quite comfortable. We were their first customers of the day, so no waiting, we were shown directly to a table. We couldn't have asked for better service! Every need we had was met almost before we knew we needed it! 

The menu is a little limited, but we found plenty of dishes that sounded great. We finally settled on the beer cheese fondu and the prime rib sandwich with fries to share between the two of us. The fondu was delicious, served with cubes of bread and roasted Brussel sprouts. The good stout cheese held up to the Brussel sprouts, and was very flavorful. The sandwich was very good, moist flavorful thinly sliced prime rib, covered with caramelized onions and au jus for dipping. I thought the flavor was very good, but the little condiment cup of au jus was way to small to try to dip the sandwich in. We suggested they look at a different container for their au jus. But the fries were wonderful! I don't eat fries often, so I consider them a treat! Barrel 55's fries are real potatoes, well seasoned and cooked just right! My only disappointment was they didn't offer fry sauce to go with them! Our server immediately promised to go make some for me, but alas...the kitchen didn't have any mayo. I'm not sure how they prepare a burger without mayo, but I'm sure I'll find out eventually! 

I have to say, we definitely enjoyed our meal and will go back for the prime rib sandwich, I loved those caramelized onions! Our iced tea glasses never ran dry, and our server was attentive, but not annoying. 

I suggest you give Barrel 55 a try, I hope it will be successful and be around for a long time! It is a welcome change from the big chain restaurants.",2016-07-04,POSITIVE,0.9989227652549744
u2v1Ml7xb-l5NUmOk5bcNA,Wilensky Locks & Hardware,Philadelphia,PA,2,"I love Willensky's and came here often. Until I had carbon monoxide issues and spent over $100 on alarms. 
   I bought three alarms and put them up.  When the gas company came over to double check the furnace, they checked the alarms - all of them were from 2008.  Carbon monoxide alarms are only good for 4-5 years, they said. 
    I'd already opened them and they were working, so they wouldn't let me bring them back.  
    So if you're buying something that doesn't expire - like a hammer or a key - you're fine. But be careful of paint, oil or anything else that might break down over time.",2012-03-30,NEGATIVE,0.9906352162361145
